Scenario,OrderSize,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
54,4,1548.84,1413.55,1780.05,1738.3,1655.64,1954.08,1376.47,1623.34,1607.71,1512.24
54,5,1469.48,1151.81,1221.98,1644.37,1811.51,1670.74,2072.31,1975.22,1639.29,1807.2
54,6,1542.53,1638.58,1879.13,2206.14,1460.61,2019.88,1480.0,2248.79,1762.52,1230.5
54,7,2053.63,1613.5,1059.93,1910.09,1788.73,1981.68,2151.92,1484.23,2065.18,1994.63
54,8,2112.27,1986.95,1967.96,1719.35,2149.27,,,1854.05,2419.64,2573.05
54,9,1078.16,,,2001.1,1297.65,2859.86,2246.26,1005.15,2376.05,1266.89
54,10,1782.19,,2225.33,3246.02,,,,1147.36,,
54,11,,,,841.8,2777.75,,,,,
54,13,,1999.37,3079.48,,,,,,,
54,Total,1072.34,1144.33,1102.48,1178.45,1246.23,1185.55,1096.83,1103.25,1129.53,1150.21
